location,target_type,weights,model,forecast_date
DE,Cases,0.233052724856003,stat_ensemble,2021-07-19
DE,Deaths,0.129120879120879,stat_ensemble,2021-07-19
FR,Cases,0.487313377951019,stat_ensemble,2021-07-19
FR,Deaths,0,stat_ensemble,2021-07-19
GB,Cases,0,stat_ensemble,2021-07-19
GB,Deaths,0.0165289256198347,stat_ensemble,2021-07-19
PL,Cases,0,stat_ensemble,2021-07-19
PL,Deaths,0,stat_ensemble,2021-07-19
CZ,Cases,0.778390717139053,mech_ensemble,2021-07-26
CZ,Deaths,0.519650655021835,mech_ensemble,2021-07-26
DE,Cases,0.435165854790072,mech_ensemble,2021-07-26
DE,Deaths,0.774809160305344,mech_ensemble,2021-07-26
FR,Cases,0,mech_ensemble,2021-07-26
FR,Deaths,1,mech_ensemble,2021-07-26
GB,Cases,0.85755190386986,mech_ensemble,2021-07-26
GB,Deaths,1,mech_ensemble,2021-07-26
PL,Cases,0.964593837535014,mech_ensemble,2021-07-26
PL,Deaths,0.421052631578947,mech_ensemble,2021-07-26
CZ,Cases,0,semi_ensemble,2021-07-26
CZ,Deaths,0.349344978165939,semi_ensemble,2021-07-26
DE,Cases,0,semi_ensemble,2021-07-26
DE,Deaths,0,semi_ensemble,2021-07-26
FR,Cases,0.290108938318064,semi_ensemble,2021-07-26
FR,Deaths,0,semi_ensemble,2021-07-26
GB,Cases,0.14244809613014,semi_ensemble,2021-07-26
GB,Deaths,0,semi_ensemble,2021-07-26
PL,Cases,0,semi_ensemble,2021-07-26
PL,Deaths,0.578947368421053,semi_ensemble,2021-07-26
CZ,Cases,0.221609282860947,stat_ensemble,2021-07-26
CZ,Deaths,0.131004366812227,stat_ensemble,2021-07-26
DE,Cases,0.564834145209928,stat_ensemble,2021-07-26
DE,Deaths,0.225190839694656,stat_ensemble,2021-07-26
FR,Cases,0.709891061681936,stat_ensemble,2021-07-26
FR,Deaths,0,stat_ensemble,2021-07-26
GB,Cases,0,stat_ensemble,2021-07-26
GB,Deaths,0,stat_ensemble,2021-07-26
PL,Cases,0.035406162464986,stat_ensemble,2021-07-26
PL,Deaths,0,stat_ensemble,2021-07-26
CZ,Cases,0,mech_ensemble,2021-08-02
CZ,Deaths,0.730769230769231,mech_ensemble,2021-08-02
DE,Cases,0.65474060822898,mech_ensemble,2021-08-02
DE,Deaths,1,mech_ensemble,2021-08-02
FR,Cases,0,mech_ensemble,2021-08-02
FR,Deaths,0.845360824742268,mech_ensemble,2021-08-02
GB,Cases,0,mech_ensemble,2021-08-02
GB,Deaths,1,mech_ensemble,2021-08-02
PL,Cases,0.939176426142803,mech_ensemble,2021-08-02
PL,Deaths,0.125,mech_ensemble,2021-08-02
CZ,Cases,0.990403412120135,semi_ensemble,2021-08-02
CZ,Deaths,0.269230769230769,semi_ensemble,2021-08-02
DE,Cases,0,semi_ensemble,2021-08-02
DE,Deaths,0,semi_ensemble,2021-08-02
FR,Cases,0.414192435628927,semi_ensemble,2021-08-02
FR,Deaths,0,semi_ensemble,2021-08-02
GB,Cases,0.0859869184134686,semi_ensemble,2021-08-02
GB,Deaths,0,semi_ensemble,2021-08-02
PL,Cases,0,semi_ensemble,2021-08-02
PL,Deaths,0.875,semi_ensemble,2021-08-02
CZ,Cases,0.00959658787986496,stat_ensemble,2021-08-02
CZ,Deaths,0,stat_ensemble,2021-08-02
DE,Cases,0.34525939177102,stat_ensemble,2021-08-02
DE,Deaths,0,stat_ensemble,2021-08-02
FR,Cases,0.585807564371073,stat_ensemble,2021-08-02
FR,Deaths,0.154639175257732,stat_ensemble,2021-08-02
GB,Cases,0.914013081586531,stat_ensemble,2021-08-02
GB,Deaths,0,stat_ensemble,2021-08-02
PL,Cases,0.0608235738571968,stat_ensemble,2021-08-02
PL,Deaths,0,stat_ensemble,2021-08-02
CZ,Cases,0,mech_ensemble,2021-08-09
CZ,Deaths,0.75,mech_ensemble,2021-08-09
DE,Cases,0.575348023852019,mech_ensemble,2021-08-09
DE,Deaths,0.644444444444444,mech_ensemble,2021-08-09
FR,Cases,0.368305320462592,mech_ensemble,2021-08-09
FR,Deaths,0.508373205741627,mech_ensemble,2021-08-09
GB,Cases,0,mech_ensemble,2021-08-09
GB,Deaths,1,mech_ensemble,2021-08-09
PL,Cases,0.959218839747272,mech_ensemble,2021-08-09
PL,Deaths,0.583333333333333,mech_ensemble,2021-08-09
CZ,Cases,1,semi_ensemble,2021-08-09
CZ,Deaths,0.25,semi_ensemble,2021-08-09
DE,Cases,0.291174784896565,semi_ensemble,2021-08-09
DE,Deaths,0,semi_ensemble,2021-08-09
FR,Cases,0,semi_ensemble,2021-08-09
FR,Deaths,0,semi_ensemble,2021-08-09
GB,Cases,0,semi_ensemble,2021-08-09
GB,Deaths,0,semi_ensemble,2021-08-09
PL,Cases,0,semi_ensemble,2021-08-09
PL,Deaths,0.416666666666667,semi_ensemble,2021-08-09
CZ,Cases,0,stat_ensemble,2021-08-09
CZ,Deaths,0,stat_ensemble,2021-08-09
DE,Cases,0.133477191251416,stat_ensemble,2021-08-09
DE,Deaths,0.355555555555556,stat_ensemble,2021-08-09
FR,Cases,0.631694679537408,stat_ensemble,2021-08-09
FR,Deaths,0.491626794258373,stat_ensemble,2021-08-09
GB,Cases,1,stat_ensemble,2021-08-09
GB,Deaths,0,stat_ensemble,2021-08-09
PL,Cases,0.0407811602527283,stat_ensemble,2021-08-09
PL,Deaths,0,stat_ensemble,2021-08-09
CZ,Cases,0,mech_ensemble,2021-08-16
CZ,Deaths,0,mech_ensemble,2021-08-16
DE,Cases,0.851874846851342,mech_ensemble,2021-08-16
DE,Deaths,0.158301158301158,mech_ensemble,2021-08-16
FR,Cases,0.300476713507638,mech_ensemble,2021-08-16
FR,Deaths,0.414077362079899,mech_ensemble,2021-08-16
GB,Cases,0,mech_ensemble,2021-08-16
GB,Deaths,0.780821917808219,mech_ensemble,2021-08-16
PL,Cases,0.904435647200514,mech_ensemble,2021-08-16
PL,Deaths,1,mech_ensemble,2021-08-16
CZ,Cases,0.939339875111508,semi_ensemble,2021-08-16
CZ,Deaths,1,semi_ensemble,2021-08-16
DE,Cases,0.0577864970125108,semi_ensemble,2021-08-16
DE,Deaths,0,semi_ensemble,2021-08-16
FR,Cases,0,semi_ensemble,2021-08-16
FR,Deaths,0,semi_ensemble,2021-08-16
GB,Cases,0,semi_ensemble,2021-08-16
GB,Deaths,0,semi_ensemble,2021-08-16
PL,Cases,0.0953375207254306,semi_ensemble,2021-08-16
PL,Deaths,0,semi_ensemble,2021-08-16
CZ,Cases,0.0606601248884924,stat_ensemble,2021-08-16
CZ,Deaths,0,stat_ensemble,2021-08-16
DE,Cases,0.0903386561361469,stat_ensemble,2021-08-16
DE,Deaths,0.841698841698842,stat_ensemble,2021-08-16
FR,Cases,0.699523286492363,stat_ensemble,2021-08-16
FR,Deaths,0.585922637920102,stat_ensemble,2021-08-16
GB,Cases,1,stat_ensemble,2021-08-16
GB,Deaths,0.219178082191781,stat_ensemble,2021-08-16
PL,Cases,0.000226832074055271,stat_ensemble,2021-08-16
PL,Deaths,0,stat_ensemble,2021-08-16
CZ,Cases,0.739348370927318,mech_ensemble,2021-08-23
CZ,Deaths,0.3,mech_ensemble,2021-08-23
DE,Cases,0.850766456266907,mech_ensemble,2021-08-23
DE,Deaths,0,mech_ensemble,2021-08-23
FR,Cases,0.115165235942997,mech_ensemble,2021-08-23
FR,Deaths,0.304109589041096,mech_ensemble,2021-08-23
GB,Cases,0,mech_ensemble,2021-08-23
GB,Deaths,0.50952380952381,mech_ensemble,2021-08-23
PL,Cases,0.944099378881988,mech_ensemble,2021-08-23
PL,Deaths,1,mech_ensemble,2021-08-23
CZ,Cases,0.260651629072682,semi_ensemble,2021-08-23
CZ,Deaths,0.7,semi_ensemble,2021-08-23
DE,Cases,0.149233543733093,semi_ensemble,2021-08-23
DE,Deaths,0,semi_ensemble,2021-08-23
FR,Cases,0,semi_ensemble,2021-08-23
FR,Deaths,0,semi_ensemble,2021-08-23
GB,Cases,0.0859869184134688,semi_ensemble,2021-08-23
GB,Deaths,0,semi_ensemble,2021-08-23
PL,Cases,0.0559006211180122,semi_ensemble,2021-08-23
PL,Deaths,0,semi_ensemble,2021-08-23
CZ,Cases,0,stat_ensemble,2021-08-23
CZ,Deaths,0,stat_ensemble,2021-08-23
DE,Cases,0,stat_ensemble,2021-08-23
DE,Deaths,1,stat_ensemble,2021-08-23
FR,Cases,0.884834764057003,stat_ensemble,2021-08-23
FR,Deaths,0.695890410958904,stat_ensemble,2021-08-23
GB,Cases,0.914013081586531,stat_ensemble,2021-08-23
GB,Deaths,0.49047619047619,stat_ensemble,2021-08-23
PL,Cases,0,stat_ensemble,2021-08-23
PL,Deaths,0,stat_ensemble,2021-08-23
CZ,Cases,0.97638260185003,mech_ensemble,2021-08-30
CZ,Deaths,0.166666666666667,mech_ensemble,2021-08-30
DE,Cases,0.877215093186679,mech_ensemble,2021-08-30
DE,Deaths,0.0604026845637586,mech_ensemble,2021-08-30
FR,Cases,0.510033805653456,mech_ensemble,2021-08-30
FR,Deaths,0.386647101980924,mech_ensemble,2021-08-30
GB,Cases,0,mech_ensemble,2021-08-30
GB,Deaths,0.221752903907075,mech_ensemble,2021-08-30
PL,Cases,1,mech_ensemble,2021-08-30
PL,Deaths,1,mech_ensemble,2021-08-30
CZ,Cases,0,semi_ensemble,2021-08-30
CZ,Deaths,0.833333333333334,semi_ensemble,2021-08-30
DE,Cases,0.122784906813321,semi_ensemble,2021-08-30
DE,Deaths,0,semi_ensemble,2021-08-30
FR,Cases,0,semi_ensemble,2021-08-30
FR,Deaths,0,semi_ensemble,2021-08-30
GB,Cases,0.0300970965043379,semi_ensemble,2021-08-30
GB,Deaths,0,semi_ensemble,2021-08-30
PL,Cases,0,semi_ensemble,2021-08-30
PL,Deaths,0,semi_ensemble,2021-08-30
CZ,Cases,0.0236173981499705,stat_ensemble,2021-08-30
CZ,Deaths,0,stat_ensemble,2021-08-30
DE,Cases,0,stat_ensemble,2021-08-30
DE,Deaths,0.939597315436241,stat_ensemble,2021-08-30
FR,Cases,0.489966194346544,stat_ensemble,2021-08-30
FR,Deaths,0.613352898019076,stat_ensemble,2021-08-30
GB,Cases,0.969902903495662,stat_ensemble,2021-08-30
GB,Deaths,0.778247096092925,stat_ensemble,2021-08-30
PL,Cases,0,stat_ensemble,2021-08-30
PL,Deaths,0,stat_ensemble,2021-08-30
CZ,Cases,0.948837209302325,mech_ensemble,2021-09-06
CZ,Deaths,0.666666666666667,mech_ensemble,2021-09-06
DE,Cases,0.520903488150454,mech_ensemble,2021-09-06
DE,Deaths,0.505181347150259,mech_ensemble,2021-09-06
FR,Cases,0.477388902411921,mech_ensemble,2021-09-06
FR,Deaths,0.386647101980924,mech_ensemble,2021-09-06
GB,Cases,0,mech_ensemble,2021-09-06
GB,Deaths,0.270161290322581,mech_ensemble,2021-09-06
PL,Cases,1,mech_ensemble,2021-09-06
PL,Deaths,0.857142857142857,mech_ensemble,2021-09-06
CZ,Cases,0.0511627906976745,semi_ensemble,2021-09-06
CZ,Deaths,0.333333333333333,semi_ensemble,2021-09-06
DE,Cases,0,semi_ensemble,2021-09-06
DE,Deaths,0,semi_ensemble,2021-09-06
FR,Cases,0.522611097588079,semi_ensemble,2021-09-06
FR,Deaths,0,semi_ensemble,2021-09-06
GB,Cases,0.80585366530465,semi_ensemble,2021-09-06
GB,Deaths,0,semi_ensemble,2021-09-06
PL,Cases,0,semi_ensemble,2021-09-06
PL,Deaths,0.142857142857143,semi_ensemble,2021-09-06
CZ,Cases,0,stat_ensemble,2021-09-06
CZ,Deaths,0,stat_ensemble,2021-09-06
DE,Cases,0.479096511849546,stat_ensemble,2021-09-06
DE,Deaths,0.494818652849741,stat_ensemble,2021-09-06
FR,Cases,0,stat_ensemble,2021-09-06
FR,Deaths,0.613352898019076,stat_ensemble,2021-09-06
GB,Cases,0.19414633469535,stat_ensemble,2021-09-06
GB,Deaths,0.729838709677419,stat_ensemble,2021-09-06
PL,Cases,0,stat_ensemble,2021-09-06
PL,Deaths,0,stat_ensemble,2021-09-06
CZ,Cases,0.852461106860495,mech_ensemble,2021-09-13
CZ,Deaths,0.625,mech_ensemble,2021-09-13
DE,Cases,0.218362786918545,mech_ensemble,2021-09-13
DE,Deaths,0.584210526315789,mech_ensemble,2021-09-13
FR,Cases,0.3226727462553,mech_ensemble,2021-09-13
FR,Deaths,0.309224318658281,mech_ensemble,2021-09-13
GB,Cases,1,mech_ensemble,2021-09-13
GB,Deaths,0.0803324099722983,mech_ensemble,2021-09-13
PL,Cases,0.951273184533166,mech_ensemble,2021-09-13
PL,Deaths,0.327592267135325,mech_ensemble,2021-09-13
CZ,Cases,0,semi_ensemble,2021-09-13
CZ,Deaths,0.375,semi_ensemble,2021-09-13
DE,Cases,0,semi_ensemble,2021-09-13
DE,Deaths,0,semi_ensemble,2021-09-13
FR,Cases,0.6773272537447,semi_ensemble,2021-09-13
FR,Deaths,0,semi_ensemble,2021-09-13
GB,Cases,0,semi_ensemble,2021-09-13
GB,Deaths,0,semi_ensemble,2021-09-13
PL,Cases,0,semi_ensemble,2021-09-13
PL,Deaths,0.654833040421793,semi_ensemble,2021-09-13
CZ,Cases,0.147538893139505,stat_ensemble,2021-09-13
CZ,Deaths,0,stat_ensemble,2021-09-13
DE,Cases,0.781637213081455,stat_ensemble,2021-09-13
DE,Deaths,0.415789473684211,stat_ensemble,2021-09-13
FR,Cases,0,stat_ensemble,2021-09-13
FR,Deaths,0.690775681341719,stat_ensemble,2021-09-13
GB,Cases,0,stat_ensemble,2021-09-13
GB,Deaths,0.919667590027702,stat_ensemble,2021-09-13
PL,Cases,0.0487268154668343,stat_ensemble,2021-09-13
PL,Deaths,0.0175746924428822,stat_ensemble,2021-09-13
CZ,Cases,0.67952211276462,mech_ensemble,2021-09-20
CZ,Deaths,0.333333333333333,mech_ensemble,2021-09-20
DE,Cases,0,mech_ensemble,2021-09-20
DE,Deaths,0.674371859296482,mech_ensemble,2021-09-20
FR,Cases,0.122506954768248,mech_ensemble,2021-09-20
FR,Deaths,0.131657878762631,mech_ensemble,2021-09-20
GB,Cases,0.191066751329471,mech_ensemble,2021-09-20
GB,Deaths,0.223001402524545,mech_ensemble,2021-09-20
PL,Cases,0.43059066102279,mech_ensemble,2021-09-20
PL,Deaths,0.116758241758242,mech_ensemble,2021-09-20
CZ,Cases,0,semi_ensemble,2021-09-20
CZ,Deaths,0.666666666666667,semi_ensemble,2021-09-20
DE,Cases,0,semi_ensemble,2021-09-20
DE,Deaths,0,semi_ensemble,2021-09-20
FR,Cases,0.877493045231752,semi_ensemble,2021-09-20
FR,Deaths,0.0825428187152598,semi_ensemble,2021-09-20
GB,Cases,0,semi_ensemble,2021-09-20
GB,Deaths,0,semi_ensemble,2021-09-20
PL,Cases,0.445651800385984,semi_ensemble,2021-09-20
PL,Deaths,0.76510989010989,semi_ensemble,2021-09-20
CZ,Cases,0.32047788723538,stat_ensemble,2021-09-20
CZ,Deaths,0,stat_ensemble,2021-09-20
DE,Cases,1,stat_ensemble,2021-09-20
DE,Deaths,0.325628140703518,stat_ensemble,2021-09-20
FR,Cases,0,stat_ensemble,2021-09-20
FR,Deaths,0.785799302522109,stat_ensemble,2021-09-20
GB,Cases,0.808933248670529,stat_ensemble,2021-09-20
GB,Deaths,0.776998597475456,stat_ensemble,2021-09-20
PL,Cases,0.123757538591227,stat_ensemble,2021-09-20
PL,Deaths,0.118131868131868,stat_ensemble,2021-09-20
CZ,Cases,0.652139335135995,mech_ensemble,2021-09-27
CZ,Deaths,0.285714285714286,mech_ensemble,2021-09-27
DE,Cases,0,mech_ensemble,2021-09-27
DE,Deaths,0.827089337175793,mech_ensemble,2021-09-27
FR,Cases,0.450539172535211,mech_ensemble,2021-09-27
FR,Deaths,0,mech_ensemble,2021-09-27
GB,Cases,0.466666666666667,mech_ensemble,2021-09-27
GB,Deaths,0.579322638146168,mech_ensemble,2021-09-27
PL,Cases,0,mech_ensemble,2021-09-27
PL,Deaths,0.696428571428572,mech_ensemble,2021-09-27
CZ,Cases,0,semi_ensemble,2021-09-27
CZ,Deaths,0.714285714285714,semi_ensemble,2021-09-27
DE,Cases,0.626240290298804,semi_ensemble,2021-09-27
DE,Deaths,0.172910662824208,semi_ensemble,2021-09-27
FR,Cases,0.549460827464789,semi_ensemble,2021-09-27
FR,Deaths,0.45360824742268,semi_ensemble,2021-09-27
GB,Cases,0,semi_ensemble,2021-09-27
GB,Deaths,0,semi_ensemble,2021-09-27
PL,Cases,1,semi_ensemble,2021-09-27
PL,Deaths,0,semi_ensemble,2021-09-27
CZ,Cases,0.347860664864005,stat_ensemble,2021-09-27
CZ,Deaths,0,stat_ensemble,2021-09-27
DE,Cases,0.373759709701196,stat_ensemble,2021-09-27
DE,Deaths,0,stat_ensemble,2021-09-27
FR,Cases,0,stat_ensemble,2021-09-27
FR,Deaths,0.54639175257732,stat_ensemble,2021-09-27
GB,Cases,0.533333333333333,stat_ensemble,2021-09-27
GB,Deaths,0.420677361853832,stat_ensemble,2021-09-27
PL,Cases,0,stat_ensemble,2021-09-27
PL,Deaths,0.303571428571428,stat_ensemble,2021-09-27
CZ,Cases,0.740853658536585,mech_ensemble,2021-10-04
CZ,Deaths,0.285714285714286,mech_ensemble,2021-10-04
DE,Cases,0,mech_ensemble,2021-10-04
DE,Deaths,0.987220447284345,mech_ensemble,2021-10-04
FR,Cases,0.807644431427107,mech_ensemble,2021-10-04
FR,Deaths,0.238095238095238,mech_ensemble,2021-10-04
GB,Cases,0.641102121471981,mech_ensemble,2021-10-04
GB,Deaths,0.827757125154895,mech_ensemble,2021-10-04
PL,Cases,0.454073848031737,mech_ensemble,2021-10-04
PL,Deaths,0.813953488372093,mech_ensemble,2021-10-04
CZ,Cases,0,semi_ensemble,2021-10-04
CZ,Deaths,0.714285714285714,semi_ensemble,2021-10-04
DE,Cases,0.440622094497507,semi_ensemble,2021-10-04
DE,Deaths,0.0127795527156549,semi_ensemble,2021-10-04
FR,Cases,0.192355568572893,semi_ensemble,2021-10-04
FR,Deaths,0.761904761904762,semi_ensemble,2021-10-04
GB,Cases,0,semi_ensemble,2021-10-04
GB,Deaths,0.172242874845105,semi_ensemble,2021-10-04
PL,Cases,0.545926151968263,semi_ensemble,2021-10-04
PL,Deaths,0,semi_ensemble,2021-10-04
CZ,Cases,0.259146341463415,stat_ensemble,2021-10-04
CZ,Deaths,0,stat_ensemble,2021-10-04
DE,Cases,0.559377905502493,stat_ensemble,2021-10-04
DE,Deaths,0,stat_ensemble,2021-10-04
FR,Cases,0,stat_ensemble,2021-10-04
FR,Deaths,0,stat_ensemble,2021-10-04
GB,Cases,0.358897878528019,stat_ensemble,2021-10-04
GB,Deaths,0,stat_ensemble,2021-10-04
PL,Cases,0,stat_ensemble,2021-10-04
PL,Deaths,0.186046511627907,stat_ensemble,2021-10-04
CZ,Cases,0.882859379076441,mech_ensemble,2021-10-11
CZ,Deaths,0.625,mech_ensemble,2021-10-11
DE,Cases,0.771709035992952,mech_ensemble,2021-10-11
DE,Deaths,0.892857142857143,mech_ensemble,2021-10-11
FR,Cases,0.89211706900235,mech_ensemble,2021-10-11
FR,Deaths,0.263959390862944,mech_ensemble,2021-10-11
GB,Cases,0.706851679982347,mech_ensemble,2021-10-11
GB,Deaths,0.897058823529411,mech_ensemble,2021-10-11
PL,Cases,0.610017889087657,mech_ensemble,2021-10-11
PL,Deaths,0.732758620689655,mech_ensemble,2021-10-11
CZ,Cases,0,semi_ensemble,2021-10-11
CZ,Deaths,0.375,semi_ensemble,2021-10-11
DE,Cases,0,semi_ensemble,2021-10-11
DE,Deaths,0,semi_ensemble,2021-10-11
FR,Cases,0.10788293099765,semi_ensemble,2021-10-11
FR,Deaths,0.736040609137056,semi_ensemble,2021-10-11
GB,Cases,0,semi_ensemble,2021-10-11
GB,Deaths,0.102941176470589,semi_ensemble,2021-10-11
PL,Cases,0.389982110912343,semi_ensemble,2021-10-11
PL,Deaths,0,semi_ensemble,2021-10-11
CZ,Cases,0.117140620923559,stat_ensemble,2021-10-11
CZ,Deaths,0,stat_ensemble,2021-10-11
DE,Cases,0.228290964007048,stat_ensemble,2021-10-11
DE,Deaths,0.107142857142857,stat_ensemble,2021-10-11
FR,Cases,0,stat_ensemble,2021-10-11
FR,Deaths,0,stat_ensemble,2021-10-11
GB,Cases,0.293148320017653,stat_ensemble,2021-10-11
GB,Deaths,0,stat_ensemble,2021-10-11
PL,Cases,0,stat_ensemble,2021-10-11
PL,Deaths,0.267241379310345,stat_ensemble,2021-10-11
CZ,Cases,0.717267571987774,mech_ensemble,2021-10-18
CZ,Deaths,1,mech_ensemble,2021-10-18
DE,Cases,0.287612881240416,mech_ensemble,2021-10-18
DE,Deaths,0.78515625,mech_ensemble,2021-10-18
FR,Cases,0.902435374089122,mech_ensemble,2021-10-18
FR,Deaths,0.48314606741573,mech_ensemble,2021-10-18
GB,Cases,0.259370579377272,mech_ensemble,2021-10-18
GB,Deaths,1,mech_ensemble,2021-10-18
PL,Cases,0.670347596938135,mech_ensemble,2021-10-18
PL,Deaths,0.670620246982488,mech_ensemble,2021-10-18
CZ,Cases,0.264243739603388,semi_ensemble,2021-10-18
CZ,Deaths,0,semi_ensemble,2021-10-18
DE,Cases,0,semi_ensemble,2021-10-18
DE,Deaths,0,semi_ensemble,2021-10-18
FR,Cases,0.0630767102470408,semi_ensemble,2021-10-18
FR,Deaths,0.51685393258427,semi_ensemble,2021-10-18
GB,Cases,0,semi_ensemble,2021-10-18
GB,Deaths,0,semi_ensemble,2021-10-18
PL,Cases,0.329652403061865,semi_ensemble,2021-10-18
PL,Deaths,0.0941184678713458,semi_ensemble,2021-10-18
CZ,Cases,0.0184886884088377,stat_ensemble,2021-10-18
CZ,Deaths,0,stat_ensemble,2021-10-18
DE,Cases,0.712387118759584,stat_ensemble,2021-10-18
DE,Deaths,0.21484375,stat_ensemble,2021-10-18
FR,Cases,0.0344879156638374,stat_ensemble,2021-10-18
FR,Deaths,0,stat_ensemble,2021-10-18
GB,Cases,0.740629420622728,stat_ensemble,2021-10-18
GB,Deaths,0,stat_ensemble,2021-10-18
PL,Cases,0,stat_ensemble,2021-10-18
PL,Deaths,0.235261285146166,stat_ensemble,2021-10-18
CZ,Cases,0,mech_ensemble,2021-10-25
CZ,Deaths,0.605633802816901,mech_ensemble,2021-10-25
DE,Cases,0,mech_ensemble,2021-10-25
DE,Deaths,0.804034582132565,mech_ensemble,2021-10-25
FR,Cases,0.802607663294145,mech_ensemble,2021-10-25
FR,Deaths,0.577777777777778,mech_ensemble,2021-10-25
GB,Cases,0.2693427122359,mech_ensemble,2021-10-25
GB,Deaths,0.993846153846154,mech_ensemble,2021-10-25
PL,Cases,0,mech_ensemble,2021-10-25
PL,Deaths,0.843082524271844,mech_ensemble,2021-10-25
CZ,Cases,0.979741455640163,semi_ensemble,2021-10-25
CZ,Deaths,0.394366197183099,semi_ensemble,2021-10-25
DE,Cases,0.208514257576436,semi_ensemble,2021-10-25
DE,Deaths,0,semi_ensemble,2021-10-25
FR,Cases,0,semi_ensemble,2021-10-25
FR,Deaths,0.422222222222222,semi_ensemble,2021-10-25
GB,Cases,0.7306572877641,semi_ensemble,2021-10-25
GB,Deaths,0.00615384615384607,semi_ensemble,2021-10-25
